eventDate,stateProvince,county,ElevationInMeters,decimalLatitude,decimalLongitude,scientificName,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
13/08/2004,AL,ALSODUX,1508,"37,06827414","-2,694251410",Halimium–umbellatum–Spach–subsp.–viscosum–(Willk.)–O.BolÃ²s–&–Vigo,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Halimium,umbellatum,viscosum,(Willk.)–O.BolÃ²s–&–Vigo
13/08/2004,AL,ALSODUX,1508,"37,06827414","-2,694251410",Genista–umbellata–Salzm.–ex–DC.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,umbellata,NA,Salzm.–ex–DC.
13/08/2004,AL,ALSODUX,1508,"37,06827414","-2,694251410",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
13/08/2004,AL,ALSODUX,1508,"37,06827414","-2,694251410",Eryngium–campestre–L.,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,campestre,NA,L.
13/08/2004,AL,ALSODUX,1508,"37,06827414","-2,694251410",Thymus–serpylloides–Bory–subsp.–gadorensis–(Pau)–Jalas,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,serpylloides,gadorensis,(Pau)–Jalas
13/08/2004,AL,ALSODUX,1508,"37,06827414","-2,694251410",Lavandula–stoechas–L.–subsp.–caesia–Borja–&–Rivas–Goday,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,stoechas,caesia,Borja–&–Rivas–Goday
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Lavandula–lanata–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,lanata,NA,Boiss.
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Rosmarinus–officinalis–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Rosmarinus,officinalis,NA,L.
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Rubia–peregrina–L.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,peregrina,NA,L.
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Helichrysum–italicum–(Roth)–G.Don–var.–serotinum–(Boiss.)–O.BolÃ²s–&–Vigo,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Helichrysum,italicum,serotinum,(Boiss.)–O.BolÃ²s–&–Vigo
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Artemisia–campestris–Ledeb.–var.–glutinosa–(J.Gay–ex–Besser)–Y.R.Ling,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,campestris,glutinosa,(J.Gay–ex–Besser)–Y.R.Ling
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Ptilostemon–hispanicus–(Lam.)–Greuter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Ptilostemon,hispanicus,NA,(Lam.)–Greuter
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Centaurea–monticola–Boiss.–ex–DC.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,monticola,NA,Boiss.–ex–DC.
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Carthamus–lanatus–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Carthamus,lanatus,NA,L.
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Stipa–tenacissima–L.,Magnoliophyta,Liliopsida,Poales,Poaceae,Stipa,tenacissima,NA,L.
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Asparagus–acutifolius–L.,Magnoliophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus,acutifolius,NA,L.
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Sedum–sediforme–Raym.-Hamet,Magnoliophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,sediforme,NA,Raym.-Hamet
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Pinus–sylvestris–Lour.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,sylvestris,NA,Lour.
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Arenaria–armerina–subsp.–armerina–Bory,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Arenaria,armerina,armerina,Bory
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Hormathophylla–spinosa–(L.)–P.KÃ¼pfer,Magnoliophyta,Magnoliopsida,Brassicales,Brassicaceae,Hormathophylla,spinosa,NA,(L.)–P.KÃ¼pfer
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Reseda–complicata–Bory,Magnoliophyta,Magnoliopsida,Brassicales,Resedaceae,Reseda,complicata,NA,Bory
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Crataegus–monogyna–subsp.–brevispina–(Kunze)–Franco,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,monogyna,brevispina,(Kunze)–Franco
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Rubus–ulmifolius–Schott,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,ulmifolius,NA,Schott
20/09/2004,GR,DÃ?LAR,1080,"37,07653673","-3,529480326",Rosa–canina–L.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,canina,NA,L.
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Genista–versicolor–Boiss.–ex–Steud.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,versicolor,NA,Boiss.–ex–Steud.
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Erinacea–anthyllis–Link,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Erinacea,anthyllis,NA,Link
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Verbascum–giganteum–Willk.,Magnoliophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Verbascum,giganteum,NA,Willk.
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Artemisia–campestris–Ledeb.–var.–glutinosa–(J.Gay–ex–Besser)–Y.R.Ling,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,campestris,glutinosa,(J.Gay–ex–Besser)–Y.R.Ling
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Picnomon–acarna–(L.)–Cass.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Picnomon,acarna,NA,(L.)–Cass.
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Dactylis–glomerata–subsp.–hispanica–(Roth)–Nyman,Magnoliophyta,Liliopsida,Poales,Poaceae,Dactylis,glomerata,hispanica,(Roth)–Nyman
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Arenaria–pungens–Nutt.,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Arenaria,pungens,NA,Nutt.
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Festuca–indigesta–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,indigesta,NA,Boiss.
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Rosa–sicula–Tratt.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,sicula,NA,Tratt.
23/09/2004,AL,ABRUCENA,2001,"37,08659300","-2,801024169",Acinos–alpinus–Moench–subsp.–meridionalis–(Nyman)–P.W.Ball,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Acinos,alpinus,meridionalis,(Nyman)–P.W.Ball
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Pinus–pinaster–Besser,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,pinaster,NA,Besser
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Juniperus–oxycedrus–Hochst.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,oxycedrus,NA,Hochst.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Juniperus–phoenicea–Pall.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,phoenicea,NA,Pall.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Cistus–albidus–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,albidus,NA,L.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Helianthemum–hirtum–Mill.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,hirtum,NA,Mill.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Sanguisorba–minor–Scop.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,minor,NA,Scop.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Ononis–aragonensis–Asso,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,aragonensis,NA,Asso
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Thymelaea–tartonraira–All.,Magnoliophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaea,tartonraira,NA,All.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Rhamnus–myrtifolia–Willk.,Magnoliophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,myrtifolia,NA,Willk.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Lavandula–lanata–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,lanata,NA,Boiss.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Teucrium–capitatum–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,capitatum,NA,L.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Galium–fruticescens–Cav.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,fruticescens,NA,Cav.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Corynephorus–canescens–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Corynephorus,canescens,NA,P.Beauv.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Brachypodium–retusum–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Brachypodium,retusum,NA,P.Beauv.
20/09/2004,GR,DÃ?LAR,1205,"37,07424714","-3,529475656",Festuca–indigesta–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,indigesta,NA,Boiss.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Pinus–halepensis–Mill.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,halepensis,NA,Mill.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Juniperus–sabina–L.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,sabina,NA,L.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Cistus–albidus–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,albidus,NA,L.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Cistus–clusii–Dunal,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,clusii,NA,Dunal
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Fumana–ericoides–Pau,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Fumana,ericoides,NA,Pau
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Ononis–aragonensis–Asso,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,aragonensis,NA,Asso
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Daphne–gnidium–L.,Magnoliophyta,Magnoliopsida,Malvales,Thymelaeaceae,Daphne,gnidium,NA,L.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Euphorbia–nicaeensis–Sebast.–&–Maur.,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,nicaeensis,NA,Sebast.–&–Maur.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Rhamnus–myrtifolia–Willk.,Magnoliophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,myrtifolia,NA,Willk.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Thymus–mastichina–Sibth.–&–Sm.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,mastichina,NA,Sibth.–&–Sm.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Lavandula–lanata–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,lanata,NA,Boiss.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Teucrium–similatum–T.Navarro–&–Rosua,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,similatum,NA,T.Navarro–&–Rosua
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Rubia–peregrina–L.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,peregrina,NA,L.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Ptilostemon–hispanicus–(Lam.)–Greuter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Ptilostemon,hispanicus,NA,(Lam.)–Greuter
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Brachypodium–retusum–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Brachypodium,retusum,NA,P.Beauv.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Amelanchier–ovalis–Medik.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,ovalis,NA,Medik.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
20/09/2004,GR,DÃ?LAR,1125,"37,07429587","-3,526629795",Rubus–ulmifolius–Schott,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,ulmifolius,NA,Schott
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Pinus–pinaster–Besser,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,pinaster,NA,Besser
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Juniperus–oxycedrus–Hochst.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,oxycedrus,NA,Hochst.
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Cistus–clusii–Dunal,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,clusii,NA,Dunal
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Cistus–laurifolius–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,laurifolius,NA,L.
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Halimium–atriplicifolium–Spach,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Halimium,atriplicifolium,NA,Spach
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Echinospartum–boissieri–(Spach)–Rothm.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Echinospartum,boissieri,NA,(Spach)–Rothm.
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Thymelaea–tartonraira–All.,Magnoliophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaea,tartonraira,NA,All.
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Lavandula–lanata–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,lanata,NA,Boiss.
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Putoria–calabrica–DC.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Putoria,calabrica,NA,DC.
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Rubia–peregrina–L.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,peregrina,NA,L.
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Brachypodium–retusum–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Brachypodium,retusum,NA,P.Beauv.
22/09/2004,GR,DÃ?LAR,1399,"37,06748312","-3,532240833",Stipa–tenacissima–L.,Magnoliophyta,Liliopsida,Poales,Poaceae,Stipa,tenacissima,NA,L.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Pinus–pinaster–Besser,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,pinaster,NA,Besser
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Juniperus–oxycedrus–Hochst.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,oxycedrus,NA,Hochst.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Juniperus–sabina–L.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,sabina,NA,L.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Cistus–albidus–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,albidus,NA,L.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Cistus–laurifolius–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,laurifolius,NA,L.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Sanguisorba–minor–Scop.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,minor,NA,Scop.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Rhamnus–myrtifolia–Willk.,Magnoliophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,myrtifolia,NA,Willk.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Hedera–helix–L.,Magnoliophyta,Magnoliopsida,Apiales,Araliaceae,Hedera,helix,NA,L.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Phlomis–crinita–Cav.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,crinita,NA,Cav.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Marrubium–supinum–Hu.–ex–C.Pei,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Marrubium,supinum,NA,Hu.–ex–C.Pei
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Lavandula–lanata–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,lanata,NA,Boiss.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Galium–fruticescens–Cav.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,fruticescens,NA,Cav.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Rubia–peregrina–L.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,peregrina,NA,L.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Festuca–elegans–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,elegans,NA,Boiss.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Corynephorus–canescens–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Corynephorus,canescens,NA,P.Beauv.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Brachypodium–retusum–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Brachypodium,retusum,NA,P.Beauv.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Cytisus–scoparius–(L.)–Link–subsp.–reverchonii–(Degen–&–Hervier)–Rivas–Goday–&–Rivas–Mart.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Cytisus,scoparius,reverchonii,(Degen–&–Hervier)–Rivas–Goday–&–Rivas–Mart.
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Prunus–dulcis–(Mill.)–D.A.Webb,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,dulcis,NA,(Mill.)–D.A.Webb
22/09/2004,GR,DÃ?LAR,1340,"37,06746145","-3,535052878",Amelanchier–ovalis–Medik.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,ovalis,NA,Medik.
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Pinus–pinaster–Besser,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,pinaster,NA,Besser
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Juniperus–oxycedrus–Hochst.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,oxycedrus,NA,Hochst.
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Cistus–albidus–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,albidus,NA,L.
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Fumana–ericoides–Pau,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Fumana,ericoides,NA,Pau
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Thymus–mastichina–Sibth.–&–Sm.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,mastichina,NA,Sibth.–&–Sm.
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Lavandula–lanata–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,lanata,NA,Boiss.
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Rubia–peregrina–L.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,peregrina,NA,L.
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Ptilostemon–hispanicus–(Lam.)–Greuter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Ptilostemon,hispanicus,NA,(Lam.)–Greuter
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Festuca–elegans–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,elegans,NA,Boiss.
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Brachypodium–retusum–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Brachypodium,retusum,NA,P.Beauv.
21/09/2004,GR,DÃ?LAR,1187,"37,06975980","-3,535114020",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
21/09/2004,GR,DÃ?LAR,1118,"37,06973822","-3,537892402",Pinus–halepensis–Mill.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,halepensis,NA,Mill.
21/09/2004,GR,DÃ?LAR,1118,"37,06973822","-3,537892402",Pinus–pinaster–Besser,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,pinaster,NA,Besser
21/09/2004,GR,DÃ?LAR,1118,"37,06973822","-3,537892402",Juniperus–oxycedrus–Hochst.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,oxycedrus,NA,Hochst.
21/09/2004,GR,DÃ?LAR,1118,"37,06973822","-3,537892402",Juniperus–phoenicea–Pall.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,phoenicea,NA,Pall.
21/09/2004,GR,DÃ?LAR,1118,"37,06973822","-3,537892402",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
21/09/2004,GR,DÃ?LAR,1118,"37,06973822","-3,537892402","Dianthus–pungens–L.–subsp.–brachyanthus–(Boiss.)–Bernal,–Fern.Casas,–G.LÃ³pez,–M.LaÃ­nz–&–MuÃ±oz–Garm.",Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,pungens,brachyanthus,"(Boiss.)–Bernal,–Fern.Casas,–G.LÃ³pez,–M.LaÃ­nz–&–MuÃ±oz–Garm."
21/09/2004,GR,DÃ?LAR,1118,"37,06973822","-3,537892402",Cistus–albidus–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,albidus,NA,L.
21/09/2004,GR,DÃ?LAR,1118,"37,06973822","-3,537892402",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
